frame,id,x1,y1,x2,y2,type
1582,399,48.31,586.61,478.07,75.01,car
1582,408,252.91,366.43,39.53,42.62,car
1582,409,272.52,369.89,18.76,38.01,car
1583,90,1147.38,311.44,34.78,51.56,car
1583,102,786.38,321.97,93.8,53.31,car
1583,132,1151.02,275.99,26.14,22.08,car
1583,159,716.67,399.53,150.6,109.51,car
1583,283,947.47,293.21,67.18,24.88,car
1583,287,383.83,373.27,151.92,78.14,car
1583,333,1039.83,319.36,50.35,46.23,car
1583,350,974.52,279.02,72.62,30.57,car
1583,356,1108.99,271.14,43.13,14.66,car
1583,367,943.49,371.77,97.56,85.96,car
1583,375,307.63,347.04,122.8,53.85,car
1583,399,45.08,584.4,483.46,77.56,car
1583,402,1063.74,297.4,30.34,22.01,car
1583,408,248.91,366.27,40.35,42.43,car
1583,409,271.12,369.46,19.22,38.26,car
1584,90,1148.38,313.42,33.75,49.75,car
1584,102,786.17,322.1,93.42,53.1,car
1584,132,1150.52,276.06,26.28,21.58,car
1584,159,719.43,399.06,147.95,108.39,car
1584,283,947.37,293.1,67.85,25.16,car
1584,287,386.81,373.85,150.86,78.01,car
1584,333,1040.77,319.34,49.89,45.11,car
1584,350,974.74,278.65,72.29,30.9,car
1584,356,1108.93,271.12,42.92,14.66,car
1584,367,943.63,370.65,98.39,86.95,car
1584,375,305.59,346.89,122.92,54.23,car
1584,399,64,581.94,487.61,78.91,car
1584,402,1063.71,297.45,30.08,21.82,car
1584,408,246.46,366.21,41.25,42.05,car
1584,409,270.87,368.71,19.83,38.77,car
1585,90,1147.58,311.67,34.37,50.48,car
1585,102,786.05,322.16,93.22,52.99,car
1585,132,1149.84,276.91,26.13,20.88,car
1585,159,722.5,397.41,146.12,107.45,car
1585,283,948.38,292.89,66.88,24.83,car
1585,287,390.16,374.26,149.31,77.6,car
1585,333,1038.07,318.71,54.04,48.84,car
1585,350,975.03,278.39,71.99,31.24,car
1585,356,1109.21,271.11,42.66,14.61,car
1585,367,944.17,368.91,98.64,87.47,car
1585,375,305.57,346.91,122.38,54.23,car
1585,399,54.9,579.37,511.5,84.79,car
1585,402,1061.46,296.96,33.06,23.76,car
1585,408,240.62,367.64,43.11,41.51,car
1585,409,270.76,368.18,20.53,39.3,car
1586,90,1148.18,313.84,33.47,48.68,car
1586,102,786.06,322.16,93.13,52.93,car
1586,132,1149.63,277.08,25.81,20.63,car
1586,159,724.54,396.61,144.73,106.87,car
1586,283,947.77,292.93,67.6,25.22,car
1586,287,392.06,375.27,149.73,78.26,car
1586,333,1038.11,318.52,54.43,48.99,car
1586,350,975.14,278.17,71.33,31.36,car
1586,356,1109.17,271.09,42.35,14.56,car
1586,367,945.1,368.18,98.28,87.39,car
1586,375,305.21,346.94,122.29,54.44,car
1586,399,52.13,574.54,521.7,88.5,car
1586,402,1061.21,296.95,33.11,23.8,car
1586,408,248.91,366.55,43.44,42.02,car
1586,409,275.59,368.16,20.26,39.14,car
1586,411,446.01,566.95,484.24,98.65,car
1587,90,1148.32,314.66,33.31,48.01,car
1587,102,786.06,322.17,93.09,52.91,car
1587,159,725.33,396.33,144,106.73,car
1587,283,947.63,292.95,67.67,25.37,car
1587,287,392.93,375.64,149.44,78.5,car
1587,333,1038.11,318.47,54.64,49,car
1587,350,975.44,278.09,70.55,31.38,car
1587,356,1109.21,271.09,42.14,14.54,car
1587,367,945.48,367.92,98.03,87.39,car
1587,375,305.23,346.96,121.93,54.51,car
1587,399,54.2,572.62,519.18,89.98,car
1587,408,251.98,366.14,43.44,42.2,car
1587,409,277.42,368.19,20.03,39.04,car
1587,411,436.03,563.12,501.3,102.79,car
1588,90,1148.04,313.6,34.16,49.09,car
1588,102,786.83,322.68,92.56,52.34,car
1588,159,728.28,395.8,141.84,105.6,car
1588,283,948.88,293.34,65.84,24.66,car
1588,287,395.35,376.19,150.18,79.38,car
1588,333,1039.1,319.24,53.52,47.78,car
1588,350,979.34,278.85,65.77,29.37,car
1588,356,1109.73,271.01,42.07,14.51,car
1588,367,946.75,366.91,97.71,87.4,car
1588,375,305.25,347.01,121.73,54.7,car
1588,399,65.72,569.65,515.52,91.25,car
1588,408,256.95,367.2,42.1,41.25,car
1588,409,279.44,368.96,19.57,38.35,car
1588,411,415.72,558.08,525.38,108.47,car
1588,414,152.11,388.06,83.28,58.18,car
1589,90,1148.2,314.3,34.08,48.76,car
1589,102,787.03,322.9,92.58,52.1,car
1589,159,730.97,395.38,141.89,106.3,car
1589,283,949.11,293.41,65.47,24.53,car
1589,287,396.98,375.92,151.71,80.66,car
1589,333,1039.55,319.04,53.58,47.71,car
1589,350,977.31,277.89,69.25,31.38,car
1589,356,1109.37,271.02,42.04,14.57,car
1589,367,949.19,368.24,93.44,83.17,car
1589,375,305.53,347.1,121.26,54.74,car
1589,399,73.5,569.95,513.02,92.58,car
1589,408,258.37,367.38,41.89,41.19,car
1589,409,280.19,368.85,19.67,38.64,car
1589,411,414.33,550.73,545.46,113.9,car
1589,414,151.78,387.53,84.03,58.7,car
1590,90,1148.22,314.62,34.1,48.6,car
1590,102,786.99,322.97,92.83,52.02,car
1590,159,732.18,395.27,141.46,106.57,car
1590,283,948.98,293.59,65.56,24.47,car
1590,287,397.74,375.81,151.85,81.18,car
1590,333,1039.7,318.96,53.67,47.68,car
1590,350,976.92,277.57,69.84,32.07,car
1590,356,1109.26,271.04,41.87,14.58,car
1590,367,949.95,368.78,92.06,81.58,car
1590,375,305.82,347.13,120.76,54.75,car
1590,399,80.98,570.25,505.29,92.73,car
1590,408,258.83,367.43,41.75,41.19,car
1590,409,280.45,368.81,19.67,38.75,car
1590,411,416.86,548.37,546.54,115.48,car
1590,414,151.78,387.42,84.23,58.83,car
1591,90,1148.2,314.54,34.28,48.72,car
1591,102,786.81,322.98,93.23,52.05,car
1591,159,735.34,394.95,137.49,103.98,car
1591,283,949.15,293.54,65.49,24.43,car
1591,287,399.54,376.11,153.11,82.42,car
1591,333,1038.22,316.32,56.79,50.78,car
1591,350,977.53,278.22,67.8,31.24,car
1591,356,1108.77,270.89,42.02,14.75,car
1591,367,949.82,366.71,93.59,82.91,car
1591,375,306.69,347.14,120.54,54.8,car
1591,399,85.66,566.84,511.66,96.11,car
1591,408,259.65,368.02,41.63,41.04,car
1591,409,280.8,368.91,19.94,39.17,car
1591,411,411.87,541.93,572.23,122.49,car
1591,414,150.99,386.76,85.02,59.38,car
1591,415,1142.63,278.05,31.99,19.05,car
1592,90,1148.17,314.5,34.4,48.78,car
1592,102,786.6,322.91,93.68,52.13,car
1592,159,736.54,394.78,135.85,103.11,car
1592,283,949.2,293.52,65.48,24.41,car
1592,287,400.44,376.2,153.02,82.91,car
1592,333,1037.69,315.33,57.78,51.97,car
1592,350,977.83,278.48,66.86,30.9,car
1592,356,1108.68,270.84,41.87,14.82,car
1592,367,949.79,365.98,94.13,83.38,car
1592,375,307.11,347.14,120.27,54.81,car
1592,399,90.97,565.69,506.66,97.25,car
1592,408,259.93,368.25,41.59,40.98,car
1592,409,280.87,368.95,20.07,39.31,car
1592,411,412.44,539.66,576.18,124.96,car
1592,415,1142.44,277.99,31.81,18.91,car
1593,90,1148.3,314.72,34.33,48.57,car
1593,102,786.54,323,93.81,52.03,car
1593,159,737.25,393.5,134.71,102.99,car
1593,283,949.12,293.07,66.06,24.65,car
1593,287,403.42,376.52,152.75,83.45,car
1593,333,1039.78,317.21,54.79,48.95,car
1593,350,978.31,278.03,67.33,31.36,car
1593,356,1108.33,270.74,41.55,14.9,car
1593,367,950.87,365.01,93.49,82.9,car
1593,375,307.21,347.27,119.87,54.69,car
1593,378,1092.89,299.54,43.02,31.19,car
1593,399,109.02,563.52,509.55,99.43,car
1593,408,258.43,366.92,43.93,43.2,car
1593,409,281.41,367.45,21.55,41.85,car
1593,411,410.28,533.91,593.06,130.46,car
1593,415,1141.09,276.79,33.35,19.84,car
1594,90,1148.29,314.84,34.35,48.49,car
1594,102,786.32,323,94.03,51.99,car
1594,159,739.35,393.25,131.49,101.16,car
1594,283,949.06,292.78,65.97,24.66,car
1594,287,405.54,376.36,154.01,85.06,car
1594,333,1041.54,316.43,53.94,47.91,car
1594,350,978.42,277.71,67.98,31.97,car
1594,356,1108.3,270.66,41.37,15.02,car
1594,367,951.74,364.52,92.67,82.22,car
1594,375,307.1,347.4,119.78,54.67,car
1594,378,1093.92,302.71,39.95,29.23,car
1594,399,98.56,560.29,519.17,104.22,car
1594,408,258.28,366.23,45.21,44.47,car
1594,409,281.75,366.21,22.73,43.77,car
1594,411,421.78,530.38,604.35,135.68,car
1594,415,1140.57,276.4,33.59,19.98,car
1595,90,1148.32,315.01,34.32,48.34,car
1595,102,786.05,322.98,94.26,51.97,car
1595,159,741.32,393.05,128.85,99.66,car
1595,283,948.73,292.59,66.23,24.82,car
1595,287,407.8,376.22,154.54,86.35,car
1595,333,1042.37,316.32,53.78,47.59,car
1595,350,978.42,277.27,68.4,32.51,car
1595,356,1108.58,270.63,40.86,14.99,car
1595,367,953.01,364.37,91.47,81.19,car
1595,375,306.81,347.49,119.89,54.74,car
1595,378,1094.78,303.08,39.21,28.8,car
1595,399,101.45,558.08,519.33,107.14,car
1595,408,245.41,365.58,49.24,44.91,car
1595,409,282.01,366.68,22.99,43.83,car
1595,411,422.84,523.9,619.55,142.53,car
1595,415,1139.78,276.42,33.48,19.85,car
1596,90,1148.31,315.06,34.35,48.29,car
1596,102,785.89,322.97,94.48,51.97,car
1596,159,742.14,392.97,127.53,99.1,car
1596,283,948.65,292.52,66.22,24.87,car
1596,287,409.09,376.15,153.72,86.82,car
1596,333,1042.58,316.29,53.86,47.51,car
1596,350,978.63,277.11,68.16,32.7,car
1596,356,1108.8,270.62,40.46,14.99,car
1596,367,953.46,364.34,91.02,80.81,car
1596,375,306.68,347.52,119.9,54.76,car
1596,378,1095.08,303.21,38.88,28.65,car
1596,399,106.32,557.2,511.66,108.28,car
1596,408,239.43,365.33,52.69,45.07,car
1596,409,282.01,366.9,23.19,43.81,car
1596,411,427.95,521.49,615.93,145.12,car
1596,415,1139.53,276.37,33.59,19.84,car
1597,90,1148.33,315.36,34.26,48.02,car
1597,102,785.79,322.94,94.53,51.88,car
1597,159,743.62,391.82,125.16,97.58,car
1597,283,947.69,292.5,67.09,25.25,car
1597,287,410.21,376.3,154.37,88.05,car
1597,333,1043.12,316.05,53.67,47.35,car
1597,350,978.94,276.91,67.94,32.89,car
1597,356,1109.78,270.05,42.52,15.87,car
1597,367,955.54,364.53,88.43,78.29,car
1597,375,306.8,347.56,119.98,54.78,car
1597,378,1096.15,300.84,39.12,28.88,car
1597,399,121.94,556.47,503.83,108.99,car
1597,408,237.32,364.46,56.92,46.41,car
1597,409,281.89,366.15,24.04,44.93,car
1597,411,440.01,512.36,635.16,154.57,car
1597,415,1139.03,276.1,33.72,19.91,car
1598,90,1148.31,315.28,34.37,48.1,car
1598,102,785.33,322.2,95.83,52.7,car
1598,159,745.37,390.81,124.22,97.15,car
1598,283,947.05,292.34,67.94,25.65,car
1598,287,411.44,376.36,155.39,89.53,car
1598,350,979.11,277.04,67.28,32.7,car
1598,356,1108.83,270.36,40.73,15.43,car
1598,367,956.9,364.19,86.99,76.69,car
1598,375,306.72,347.57,119.92,54.74,car
1598,378,1095.65,299.72,40.9,30.61,car
1598,399,131.12,555.26,502.02,111.26,car
1598,408,236.51,364.17,59.89,46.65,car
1598,409,282.6,365.39,24.68,45.41,car
1598,411,458.48,511.55,612.76,153.38,car
1599,90,1148.27,315.21,34.47,48.17,car
1599,102,785.21,321.92,96.2,53,car
1599,159,746.15,390.54,123.6,96.93,car
1599,283,946.87,292.28,68.14,25.8,car
1599,287,412.25,376.33,154.94,90.1,car
1599,350,979.25,277.1,66.87,32.63,car
1599,356,1108.6,270.5,39.71,15.25,car
1599,367,957.24,364.08,86.72,76.16,car
1599,375,306.67,347.57,119.91,54.73,car
1599,378,1095.56,299.31,41.29,31.24,car
1599,399,137.83,554.8,494.69,112.12,car
1599,408,235.51,364.05,62.45,46.74,car
1599,409,282.75,365.09,25.12,45.6,car
1599,411,471.16,511.59,592.86,152.42,car
1600,90,1148.33,315.22,34.46,48.09,car
1600,102,785.18,321.89,96.15,53.02,car
1600,159,747.55,390.16,122.69,96.83,car
1600,283,947.73,292.31,66.94,25.42,car
1600,287,414.26,376.43,154.77,90.95,car
1600,333,1046.31,316.08,51.17,44.39,car
1600,350,979.34,277.08,66.53,32.56,car
1600,356,1108.34,270.56,39.25,15.29,car
1600,367,958.78,363.72,86.47,75.6,car
1600,375,307.3,347.49,119.79,54.69,car
1600,378,1096.6,298.2,40.76,31.14,car
1600,399,144.72,551.75,496.19,115.32,car
1600,408,234.81,363.91,62.81,47.01,car
1600,409,282.53,364.36,26.29,47.21,car
1600,411,478.87,503.35,603.89,160.52,car
1600,415,1135,274.55,36.83,21.79,car
1601,90,1148.34,315.23,34.47,48.06,car
1601,102,785.18,321.87,96.14,53.06,car
1601,159,748.19,390.1,122.06,96.9,car
1601,283,948.12,292.33,66.36,25.27,car
1601,287,415.48,376.41,153.85,91.29,car
1601,333,1046.39,316.13,51.44,43.99,car
1601,350,979.43,277.08,66.28,32.53,car
1601,356,1108.42,270.59,38.77,15.3,car
1601,367,959.11,363.51,86.67,75.5,car
1601,375,307.54,347.46,119.72,54.67,car
1601,378,1097.2,297.88,40.22,31,car
1601,399,150.72,550.58,489.85,116.54,car
1601,409,282.36,364.1,26.87,47.79,car
1601,411,490.75,500.74,596.07,163.54,car
1601,415,1134.58,274.37,37.12,22.01,car
1602,90,1148.31,315.16,34.56,48.15,car
1602,102,785.23,321.78,96.03,52.99,car
1602,159,750.43,389.09,119.68,95.53,car
1602,283,947.81,292.56,66.29,25.27,car
1602,287,418.42,377.3,153.44,92.45,car
1602,333,1046.07,314.6,53.93,45.86,car
1602,350,982.19,278.07,62.48,30.66,car
1602,356,1108.84,270.64,38.72,15.38,car
1602,367,959.8,361.57,87.3,75.84,car
1602,375,307.98,347.45,119.7,54.69,car
1602,378,1098.9,297.39,39.29,30.1,car
1602,399,161.82,546.87,489.68,119.31,car
1602,409,282.64,364.39,27.32,47.98,car
1602,411,504.62,493.94,595.1,169.13,car
1602,415,1132.71,273.46,38.37,22.79,car
1603,90,1148.36,315.31,34.49,48.01,car
1603,102,785.17,321.73,95.86,52.91,car
1603,159,751.93,388.74,118.32,95.01,car
1603,283,948.2,292.43,65.46,25.01,car
1603,287,420.13,377.87,151.62,92.45,car
1603,333,1046.68,314.29,53.77,45.73,car
1603,350,983.16,278.44,61.15,30.01,car
1603,356,1109.24,270.13,40.21,16.1,car
1603,367,960.12,359.8,88.48,76.85,car
1603,375,308.33,347.42,119.73,54.73,car
1603,378,1100.06,297.6,38.76,29.44,car
1603,399,172.92,545.22,485.2,121.03,car
1603,409,282.55,363.85,28.08,48.88,car
1603,411,511.57,486.87,596.39,175.55,car
1603,415,1132.68,274.11,37.95,22.47,car
1604,90,1148.37,315.39,34.47,47.93,car
1604,102,785.14,321.86,95.45,52.66,car
1604,159,752.81,387.1,118.91,96.45,car
1604,283,947.95,292.21,65.64,25.17,car
1604,287,421.87,378.3,150.2,92.74,car
1604,350,981.03,277.57,64.42,31.78,car
1604,356,1109.12,270.06,40.49,16.21,car
1604,367,960.79,359.5,87.85,76.26,car
1604,375,308.74,347.36,119.74,54.81,car
1604,378,1099.49,297.41,39.56,30.06,car
1604,399,179.78,543.52,482.13,123.26,car
1604,409,283.21,364.31,28.32,48.76,car
1604,411,525.13,484.52,585.43,178.6,car
1604,415,1131.9,273.82,38.37,22.72,car
1605,90,1148.36,315.41,34.49,47.9,car
1605,102,785.13,321.91,95.31,52.56,car
1605,159,753.43,386.49,118.49,96.98,car
1605,283,947.91,292.12,65.59,25.23,car
1605,287,422.98,378.45,148.62,92.81,car
1605,350,980.36,277.26,65.4,32.43,car
1605,367,961,359.42,87.67,76.06,car
1605,375,308.92,347.34,119.65,54.84,car
1605,378,1099.27,297.33,39.87,30.3,car
1605,399,185.2,542.91,474.36,124.07,car
1605,409,283.32,364.32,28.64,48.87,car
1605,411,536.19,483.69,569.53,179.73,car
1606,90,1148.93,316.18,33.48,46.24,car
1606,102,784.34,321.96,95.16,52.59,car
1606,159,755.39,385.54,117.06,96.81,car
1606,283,946.87,291.93,66.78,25.86,car
1606,287,423.54,378.07,150.29,95.3,car
1606,350,982.23,278.08,62.27,30.87,car
1606,367,962.13,358.58,86.69,75.1,car
1606,375,309,347.27,119.52,54.81,car
1606,378,1100.08,297.06,39.88,30.24,car
1606,399,195.27,540,473.56,126.97,car
1606,409,284.31,364.59,29.37,48.54,car
1606,411,548.18,476.91,567.43,186.23,car
1607,90,1148.68,316.3,33.88,46.7,car
1607,102,783.88,321.98,95.08,52.61,car
1607,159,757.14,384.47,115.25,96.26,car
1607,283,946.43,292.01,66.43,25.86,car
1607,287,425.44,378.49,148.75,95.7,car
1607,350,982.96,278.42,60.95,30.2,car
1607,367,963.21,358.07,85.92,74.31,car
1607,375,309.09,347.19,119.49,54.86,car
1607,378,1100.39,296.91,39.97,30.24,car
1607,399,208.24,538.86,464.54,127.35,car
1607,409,285.16,365.2,30.32,48.28,car
1607,411,563.03,474.41,553.83,188.99,car
1607,415,1128.05,273.37,38.68,22.88,car
1608,90,1148.57,316.34,34.07,46.87,car
1608,102,783.76,321.99,94.99,52.62,car
1608,159,758.1,384.12,113.94,96.03,car
1608,283,946.36,292.05,66.12,25.85,car
1608,287,426.67,378.65,146.99,95.83,car
1608,350,983.22,278.54,60.48,29.96,car
1608,367,963.51,357.89,85.73,74.03,car
1608,375,309.15,347.16,119.42,54.87,car
1608,378,1100.46,296.87,40.05,30.23,car
1608,399,215.64,538.45,455.83,127.58,car
1608,409,285.19,365.44,31.23,48.14,car
1608,411,574.46,473.41,536.81,190.05,car
1608,415,1127.61,273.34,38.71,22.89,car
1609,90,1148,315.93,34.27,46.88,car
1609,102,782.86,322.86,93.93,52.15,car
1609,159,759.2,383.13,112.34,95.55,car
1609,283,946.34,291.96,66.05,25.94,car
1609,287,428.63,379.7,145.9,96.37,car
1609,350,983.2,278.57,60.4,29.92,car
1609,367,964.38,357.37,84.74,73.05,car
1609,375,308.83,347.11,119.49,54.86,car
1609,378,1101.1,297.29,39.49,29.69,car
1609,399,226.78,535.83,454.47,129.98,car
1609,409,285.6,365.75,32.92,49,car
1609,411,586.07,469.34,533.13,196.39,car
1609,415,1126.85,273.33,38.33,22.6,car
1610,90,1147.73,315.76,34.46,46.89,car
1610,102,782.58,323.21,93.39,51.95,car
1610,159,759.77,382.78,111.29,95.45,car
1610,283,946.4,291.92,65.89,25.98,car
1610,287,429.88,380.14,144.44,96.56,car
1610,350,983.19,278.58,60.37,29.91,car
1610,367,964.61,357.18,84.5,72.73,car
1610,375,308.68,347.09,119.57,54.86,car
1610,378,1101.28,297.46,39.35,29.49,car
1610,399,233.57,534.81,448.74,130.94,car
1610,409,285.42,365.84,34.2,49.37,car
1610,411,596.56,467.9,519.58,198.71,car
1610,415,1126.57,273.34,38.21,22.49,car
1611,90,1147.72,316.06,34.4,46.54,car
1611,102,782.32,323.43,92.67,51.65,car
1611,159,760.56,382.33,110.6,95.91,car
1611,283,946.41,291.89,65.74,26.03,car
1611,287,431.32,381.26,144.11,97.84,car
1611,350,983.4,278.54,60.37,29.86,car
1611,367,966.18,357.09,83.28,71.44,car
1611,375,308.22,347.06,120.12,55.06,car
1611,378,1101.43,298.18,38.87,29.12,car
1611,399,241.87,531.75,449.98,134.56,car
1611,409,283.84,361.54,38.3,54.1,car
1611,411,607.93,461.3,515.69,204.99,car
1611,415,1123.77,273.02,38.01,22.52,car
1611,418,1169.85,269.87,11.72,13.41,car
1612,90,1147.4,315.43,34.91,47.06,car
1612,102,782.04,323.6,92.5,51.64,car
1612,159,762.09,382.36,108.09,94.56,car
1612,283,946.41,291.86,65.7,26.13,car
1612,287,433.39,382.75,141.87,97.68,car
1612,350,983.35,278.51,60.42,29.85,car
1612,367,967.52,357.47,82.13,70.14,car
1612,375,307.67,347.1,120.48,55.13,car
1612,378,1102.18,297.84,38.3,28.55,car
1612,399,249.05,528.4,450.3,138.1,car
1612,409,282.75,358.5,41.7,58.04,car
1612,411,595.89,457.13,512.44,208.97,car
1612,415,1122.75,272.82,38.17,22.61,car
1612,418,1170.05,269.87,11.24,12.8,car
1613,90,1147.73,316,35.02,47.21,car
1613,102,782.76,321.88,95.2,53.09,car
1613,159,764.4,382.51,105.39,92.78,car
1613,283,946.32,291.83,65.72,26.27,car
1613,287,436.17,383.82,139.1,96.99,car
1613,350,983.31,278.5,60.47,29.82,car
1613,367,967.7,356.74,82.15,69.92,car
1613,375,307.24,347.14,120.74,55.15,car
1613,378,1102.69,297.6,37.78,27.96,car
1613,399,257.89,525.25,445.23,139.83,car
1613,409,282.29,357.29,43.35,59.5,car
1613,411,618.85,450.67,506.31,215.02,car
1613,418,1170.02,269.88,11.15,12.66,car
1614,90,1147.95,316.68,33.98,45.39,car
1614,102,783,321.23,96.27,53.64,car
1614,159,765.31,382.56,104.08,92.19,car
1614,283,946.38,291.82,65.54,26.32,car
1614,287,437.67,384.22,137.1,96.71,car
1614,350,983.27,278.49,60.57,29.82,car
1614,367,967.67,356.51,82.31,69.84,car
1614,375,307.02,347.15,120.96,55.15,car
1614,378,1102.78,297.49,37.8,27.8,car
1614,399,264.1,524.03,437.38,140.43,car
1614,409,281.98,356.88,44.23,59.95,car
1614,411,633.78,448,492.61,217.49,car
1614,415,1120.84,272.46,38.51,22.92,car
1614,418,1169.99,269.88,11.17,12.63,car
1615,90,1148.06,316.55,34.73,46.46,car
1615,102,782.08,322.87,93.72,52.28,car
1615,159,765.94,382.57,102.51,91.5,car
1615,283,947.22,292.2,64.3,25.76,car
1615,287,439.85,385.64,134.45,96.06,car
1615,350,983.06,278.5,60.54,29.78,car
1615,367,967.23,355.26,83.53,70.74,car
1615,375,306.67,347.18,121.01,55.01,car
1615,378,1103.49,297.5,37.12,27.49,car
1615,399,271.6,522.28,433.08,142.52,car
1615,409,282.39,356,45.83,61.16,car
1615,411,660.41,447.76,464.38,213.27,car
1615,415,1119.82,272.26,38.68,23.03,car
1615,418,1170.48,270.03,10.29,11.47,car
1616,90,1147.96,316.63,34.3,45.65,car
1616,102,781.79,323.49,92.7,51.77,car
1616,159,766.36,382.58,101.51,91.25,car
1616,283,947.51,292.34,63.89,25.55,car
1616,287,441.09,386.21,132.43,95.74,car
1616,350,982.97,278.5,60.56,29.77,car
1616,367,967.01,354.77,84.07,71.09,car
1616,375,306.45,347.2,121.2,54.96,car
1616,378,1103.81,297.51,36.74,27.38,car
1616,399,277.16,521.72,425.48,143.25,car
1616,409,282.36,355.69,46.8,61.58,car
1616,411,671.28,446.54,447.66,213.22,car
1616,418,1170.61,270.08,10.08,11.09,car
1617,90,1147.94,316.74,34.06,45.1,car
1617,102,781.56,323.82,92.27,51.5,car
1617,159,767.16,383.64,98.49,89.18,car
1617,283,947.43,291.52,65.09,26.12,car
1617,287,441.67,386.59,131.67,96.65,car
1617,350,982.96,278.56,60.56,29.72,car
1617,367,967.98,353.43,84.18,71.06,car
1617,375,306.26,347.22,121.28,54.83,car
1617,378,1104.78,297.26,37.09,27.76,car
1617,399,290.61,521.41,414.76,142.82,car
1617,409,283.45,355.15,47.69,61.69,car
1617,411,681.19,442.69,446.64,221.64,car
1617,415,1116.64,271.08,41.56,24.22,car
1617,418,1170.2,270.06,10.9,11.94,car
1618,90,1147.52,316.1,35.03,46.34,car
1618,102,781.21,323.75,92.58,51.67,car
1618,159,769.46,387.06,92.04,83.72,car
1618,283,947.35,291.94,64.27,25.78,car
1618,287,443.17,388.25,129.26,96.24,car
1618,350,982.95,278.61,60.52,29.65,car
1618,367,967.95,353.11,84.15,71.17,car
1618,375,306.21,347.22,121.4,54.73,car
1618,378,1105.16,297,37.59,28.23,car
1618,399,299.4,519.65,411.58,145.15,car
1618,409,283.87,354.59,48.91,62.23,car
1618,411,699.62,441.34,427.17,219.99,car
1618,415,1115.48,270.97,42.43,24.52,car
1618,418,1169.84,270.05,11.41,12.46,car
1619,90,1147.5,316.2,35.2,46.5,car
1619,102,780.92,323.53,93.2,51.96,car
1619,159,770.27,386.94,90.72,83,car
1619,283,947.37,291.27,65.27,26.3,car
1619,287,444.31,389.54,127.61,96.37,car
1619,350,982.8,278.62,60.55,29.65,car
1619,367,969.31,352.92,83.16,70,car
1619,375,306.31,347.18,121.51,54.65,car
1619,378,1105.53,296.84,37.75,28.49,car
1619,399,308.17,517.77,405.19,146.13,car
1619,409,281.68,353.86,51.09,63.61,car
1619,411,703.79,437.98,433.2,223.1,car
1619,415,1115.1,270.88,42.79,24.59,car
1619,418,1169.55,270.07,11.72,12.75,car
1619,419,777.43,441.32,268.75,220.16,car
1620,90,1147.48,316.24,35.29,46.57,car
1620,102,780.79,323.45,93.47,52.07,car
1620,159,770.74,387.04,89.8,82.55,car
1620,283,947.46,291.02,65.49,26.49,car
1620,287,445.19,389.98,126.06,96.44,car
1620,350,982.73,278.63,60.59,29.65,car
1620,367,969.7,352.87,82.98,69.56,car
1620,375,306.27,347.17,121.69,54.62,car
1620,378,1105.69,296.78,37.73,28.62,car
1620,399,313.78,517.1,397.8,146.47,car
1620,409,280.59,353.6,52.47,64.1,car
1620,415,1114.93,270.86,43.04,24.6,car
1620,418,1169.43,270.07,11.85,12.87,car
1620,419,777.57,442.45,265.51,217.41,car
1621,90,1147.3,315.94,35.55,46.87,car
1621,102,780.43,323.61,93.87,52.17,car
1621,159,769.92,382.83,92.98,86.36,car
1621,283,947.23,290.62,65.71,26.7,car
1621,287,445.38,391.85,125.13,97.12,car
1621,350,982.64,278.7,60.48,29.55,car
1621,367,970.55,351.79,82.09,68.86,car
1621,375,305.94,347.11,122.15,54.74,car
1621,378,1107.23,297.56,36.03,27.01,car
1621,399,323.36,514.52,394.5,148.47,car
1621,409,282.36,353.42,53.4,64.2,car
1621,415,1114.7,270.9,42.35,24.01,car
1621,418,1169.52,270.18,11.78,12.76,car
1621,419,791.84,437.52,254.47,208.25,car
1622,90,1147.23,315.83,35.66,46.99,car
1622,102,780.24,323.66,94.11,52.21,car
1622,159,769.94,381.37,93.51,87.65,car
1622,283,947.21,290.46,65.64,26.79,car
1622,287,445.97,392.5,123.79,97.37,car
1622,350,982.57,278.72,60.51,29.52,car
1622,367,970.83,351.49,81.72,68.56,car
1622,375,305.79,347.1,122.44,54.8,car
1622,378,1107.72,297.89,35.53,26.37,car
1622,399,329.18,513.6,388.6,149.23,car
1622,409,282.8,353.21,54.25,64.34,car
1622,415,1114.57,270.97,42.17,23.75,car
1622,418,1169.55,270.23,11.77,12.71,car
1622,419,795.68,432.87,257.28,211.03,car
1623,90,1147.22,315.73,35.73,47.07,car
1623,102,779.9,323.69,94.21,52.12,car
1623,159,769.37,378.83,93.86,89.07,car
1623,283,947.36,290.42,65.54,26.87,car
1623,287,445.18,393.08,123.9,99.27,car
1623,350,982.05,278.78,61.47,29.92,car
1623,367,972.27,350.89,81.25,68.41,car
1623,375,306.07,347.07,122.57,54.85,car
1623,378,1108.65,297.36,36.04,26.6,car
1623,399,335.55,510.03,387.66,152.35,car
1623,409,282.99,354.21,55.74,64.27,car
1623,415,1112.71,270.86,41.76,23.56,car
1623,418,1169.71,270.22,11.62,12.49,car
1623,419,800.26,430.75,254.74,208.94,car
1624,90,1147.22,315.64,35.79,47.15,car
1624,102,780.23,323.85,93.33,51.41,car
1624,159,769.57,377.24,93.31,89.64,car
1624,283,947.29,290.4,65.47,26.94,car
1624,287,444.44,393.05,124.25,101.47,car
1624,350,981.99,278.82,61.78,29.97,car
1624,367,972.26,349.23,81.87,69.21,car
1624,375,306.49,347.07,122.56,54.88,car
